chr	start	end	name	annotation	description	region	distance	subregion	insideDistance	exonnumber	nexons	UTR	strand	geneL	codingL	Geneid	subjectHits
chr4	6732711	6732995			downstream	downstream	5380				2		+	827		ENSG00000309165.1	383033
chr4	6761575	6761922			overlaps exon downstream	inside	89	overlaps exon downstream	0	1	2	inside transcription region	-	2367		ENSG00000307875.1	379864
chr4	6892218	6892460			inside intron	inside	6804	inside intron	2382	2	3	inside transcription region	-	18599		ENSG00000301554.1	361978
chr4	6924256	6924657			inside intron	inside	14430	inside intron	-144	2	14	inside transcription region	+	123288		ENSG00000132405.19	70812
chr4	6954209	6954285			inside intron	inside	44383	inside intron	13018	3	14	inside transcription region	+	123288		ENSG00000132405.19	70812
chr4	6962240	6962389			inside intron	inside	8020	inside intron	4914	2	13	inside transcription region	+	78894		ENSG00000132405.19	70814
chr4	6999925	7000053			inside intron	inside	742	inside intron	-722	1	7	inside transcription region	+	11594		ENSG00000132405.19	70818
chr4	7102739	7103102			inside exon	inside	741	inside exon	0	1	1	inside transcription region	-	2603		ENSG00000245468.6	237273
chr4	7213470	7213960			inside intron	inside	20932	inside intron	-20343	1	27	inside transcription region	+	550289		ENSG00000184985.17	149599
chr4	7244192	7244920			inside intron	inside	51654	inside intron	-51065	1	27	inside transcription region	+	550289		ENSG00000184985.17	149599
chr4	7250537	7250968			inside intron	inside	57999	inside intron	-57410	1	27	inside transcription region	+	550289		ENSG00000184985.17	149599
chr4	7285658	7286020			inside intron	inside	93120	inside intron	-92531	1	27	inside transcription region	+	550289		ENSG00000184985.17	149599
chr4	7291478	7291668			inside intron	inside	98940	inside intron	-98351	1	27	inside transcription region	+	550289		ENSG00000184985.17	149599
chr4	7295313	7295685			inside intron	inside	102775	inside intron	100602	2	27	inside transcription region	+	550289		ENSG00000184985.17	149599
chr4	7299354	7299632			inside intron	inside	106816	inside intron	96655	2	27	inside transcription region	+	550289		ENSG00000184985.17	149599
chr4	7302372	7302745			inside intron	inside	109834	inside intron	93542	2	27	inside transcription region	+	550289		ENSG00000184985.17	149599
chr4	7312944	7313990			inside intron	inside	120406	inside intron	82297	2	27	inside transcription region	+	550289		ENSG00000184985.17	149599
chr4	7326575	7327310			inside intron	inside	134037	inside intron	68977	2	27	inside transcription region	+	550289		ENSG00000184985.17	149599
chr4	7329134	7329266			inside intron	inside	136596	inside intron	67021	2	27	inside transcription region	+	550289		ENSG00000184985.17	149599
chr4	7335438	7335903			inside intron	inside	142900	inside intron	60384	2	27	inside transcription region	+	550289		ENSG00000184985.17	149599
chr4	7373228	7373915			inside intron	inside	180690	inside intron	22372	2	27	inside transcription region	+	550289		ENSG00000184985.17	149599
chr4	7400280	7401631			inside intron	inside	18382	inside intron	-3924	2	6	inside transcription region	+	279631		ENSG00000184985.17	149600
chr4	7423651	7424153			inside intron	inside	41753	inside intron	-27295	2	6	inside transcription region	+	279631		ENSG00000184985.17	149600
chr4	7462932	7463975			inside intron	inside	81034	inside intron	-66576	2	6	inside transcription region	+	279631		ENSG00000184985.17	149600
chr4	7499743	7499890			inside intron	inside	117845	inside intron	31639	3	6	inside transcription region	+	279631		ENSG00000184985.17	149600
chr4	7510551	7510681			inside intron	inside	128653	inside intron	20848	3	6	inside transcription region	+	279631		ENSG00000184985.17	149600
chr4	7620259	7620593			inside intron	inside	238361	inside intron	17734	4	6	inside transcription region	+	279631		ENSG00000184985.17	149600
chr4	7630566	7631616			inside intron	inside	248668	inside intron	6711	4	6	inside transcription region	+	279631		ENSG00000184985.17	149600
chr4	7655504	7655922			inside intron	inside	273606	inside intron	-1296	5	6	inside transcription region	+	279631		ENSG00000184985.17	149600
chr4	7743551	7743805			downstream	downstream	551013				27		+	550289		ENSG00000184985.17	149599
chr4	7761547	7762275			inside exon	inside	7459	inside exon	0	2	2	inside transcription region	+	10463		ENSG00000272620.2	290700
chr4	7775329	7775662			inside exon	inside	21252	inside exon	0	2	2	inside transcription region	+	24851		ENSG00000272620.2	290699
chr4	7810921	7811045			inside intron	inside	5003	inside intron	-1157	2	2	inside transcription region	-	6609		ENSG00000196526.11	157968
chr4	7857445	7857864			inside intron	inside	4447	inside intron	-1870	2	4	inside transcription region	-	23723		ENSG00000196526.11	157969
chr4	7924408	7924930			inside intron	inside	14996	inside intron	14725	1	17	5' UTR	-	181211		ENSG00000196526.11	157963
chr4	7966951	7967244			overlaps exon upstream	inside	191539	overlaps exon upstream	0	16	16	overlaps 3'UTR	-	192424		ENSG00000163995.22	115066
chr4	7985931	7986293			inside intron	inside	172396	inside intron	-1037	15	18	inside transcription region	-	191699		ENSG00000163995.22	115067
chr4	8058051	8058577			inside intron	inside	13250	inside intron	2389	2	12	inside transcription region	-	63764		ENSG00000163995.22	115070
chr4	8071400	8072293			inside intron	inside	86539	inside intron	5334	6	14	inside transcription region	-	151807		ENSG00000163995.22	115068
chr4	8108185	8108603			inside intron	inside	50229	inside intron	-1547	2	2	inside transcription region	-	52338		ENSG00000163995.22	115072
chr4	8110206	8110849			inside intron	inside	47983	inside intron	-3568	2	2	inside transcription region	-	52338		ENSG00000163995.22	115072
chr4	8191248	8191446			inside intron	inside	9173	inside intron	-9037	1	17	5' UTR	+	58880		ENSG00000125089.18	61140
chr4	8198942	8199444			inside intron	inside	16867	inside intron	10303	2	17	5' UTR	+	58880		ENSG00000125089.18	61140
chr4	8218848	8219374			overlaps exon upstream	inside	9184	overlaps exon upstream	0	6	6	inside transcription region	+	9808		ENSG00000125089.18	61156
chr4	8228283	8229102			overlaps exon downstream	inside	23088	overlaps exon downstream	0	11	17	inside transcription region	+	35760		ENSG00000125089.18	61154
chr4	8285256	8285956			inside intron	inside	15479	inside intron	604	3	7	inside transcription region	+	26697		ENSG00000170801.10	129411
chr4	8346521	8347439			downstream	downstream	10899				1		-	3248		ENSG00000251615.3	252234
chr4	8392748	8393614			covers exon(s)	inside	1277	covers exon(s)	0	3	6	inside transcription region	-	13337		ENSG00000087008.16	20935
chr4	8439414	8440166			inside intron	inside	545	inside intron	-371	1	9	5' UTR	+	29690		ENSG00000155275.19	103187
chr4	8581251	8581525			inside exon	inside	859	inside exon	0	1	3	inside transcription region	+	9631		ENSG00000155269.12	103183
chr4	8592206	8592465			inside intron	inside	13881	inside intron	6987	4	14	inside transcription region	+	41424		ENSG00000155269.12	103181
chr4	8646771	8646885			downstream	downstream	44801				9		+	17791		ENSG00000155269.12	103185
chr4	8709517	8710087			downstream	downstream	37662				3		-	2358		ENSG00000250915.4	249629
chr4	8747584	8747973			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	1	3	inside transcription region	-	2358		ENSG00000250915.4	249629
chr4	8857117	8857365			inside intron	inside	14257	inside intron	-10792	2	2	inside transcription region	-	25546		ENSG00000215612.8	178239
chr4	8858634	8859764			covers exon(s)	inside	11858	covers exon(s)	0	1	2	inside transcription region	-	25546		ENSG00000215612.8	178239
chr4	8862789	8863934			inside intron	inside	7688	inside intron	7286	1	2	inside transcription region	-	25546		ENSG00000215612.8	178239
chr4	8865151	8865510			inside intron	inside	6112	inside intron	5710	1	2	inside transcription region	-	25546		ENSG00000215612.8	178239
chr4	8867265	8869071			overlaps exon upstream	inside	2768	overlaps exon upstream	0	2	2	overlaps 3'UTR	-	4791		ENSG00000215612.8	178240
chr4	8888570	8889091			upstream	upstream	16731				2		-	4791		ENSG00000215612.8	178240
chr4	8889766	8890085			upstream	upstream	17927				2		-	4791		ENSG00000215612.8	178240
chr4	8891199	8891512			upstream	upstream	19360				2		-	4791		ENSG00000215612.8	178240
chr4	8894582	8894931			upstream	upstream	22743				2		-	4791		ENSG00000215612.8	178240
chr4	8911357	8911767			upstream	upstream	37863				1		+	929		ENSG00000197468.5	160553
chr4	8915422	8915611			upstream	upstream	34019				1		+	929		ENSG00000197468.5	160553
chr4	8939219	8939774			upstream	upstream	9856				1		+	929		ENSG00000197468.5	160553
chr4	8940144	8940212			upstream	upstream	9418				1		+	929		ENSG00000197468.5	160553
chr4	9118289	9118634			inside intron	inside	15581	inside intron	9635	2	3	inside transcription region	+	28569		ENSG00000305487.1	373422
chr4	9119697	9125034			inside intron	inside	16989	inside intron	3235	2	3	inside transcription region	+	28569		ENSG00000305487.1	373422
chr4	9134650	9135235			inside intron	inside	17813	inside intron	-2987	5	5	inside transcription region	-	21833		ENSG00000288075.2	314875
chr4	9381148	9381655			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	1	4	inside transcription region	-	346921		ENSG00000288075.2	314850
chr4	9452341	9452709			downstream	downstream	7927				2		+	6252		ENSG00000186146.2	151929
chr4	9621198	9622454			inside intron	inside	88652	inside intron	36493	2	4	inside transcription region	+	134845		ENSG00000304497.1	370873
chr4	9623627	9624310			inside intron	inside	91081	inside intron	34637	2	4	inside transcription region	+	134845		ENSG00000304497.1	370873
chr4	9659407	9660789			inside intron	inside	126861	inside intron	-325	2	4	inside transcription region	+	134845		ENSG00000304497.1	370873
chr4	9956342	9957369			inside intron	inside	82841	inside intron	-14296	7	12	inside transcription region	-	160004		ENSG00000109667.12	42574
chr4	10080380	10080660			inside intron	inside	12495	inside intron	696	7	11	inside transcription region	-	17812		ENSG00000071127.18	13907
chr4	10144369	10145142			promoter	promoter	714				1		-	288		ENSG00000250393.1	248284
chr4	10996320	10997245			upstream	upstream	69205				4		+	107045		ENSG00000298262.1	353557
chr4	11067880	11068988			inside intron	inside	1043	inside intron	-936	1	6	inside transcription region	+	122143		ENSG00000298262.1	353562
chr4	11368697	11369517			inside intron	inside	96	inside intron	-35	1	2	inside transcription region	+	3844		ENSG00000308642.1	381818
chr4	12084524	12085760			downstream	downstream	25563				2		+	3084		ENSG00000304719.1	371466
chr4	12087988	12089225			downstream	downstream	29027				2		+	3084		ENSG00000304719.1	371466
chr4	12119604	12122835			overlaps 5'	overlaps 5'	0	covers exon(s)	0	1	4	inside transcription region	+	7021		ENSG00000306085.1	374799
chr4	12548298	12550389			inside intron	inside	12254	inside intron	12029	1	3	inside transcription region	-	93073		ENSG00000305112.1	372594
chr4	14006607	14007431			inside intron	inside	17619	inside intron	-17549	1	4	inside transcription region	+	264193		ENSG00000250634.8	248853
chr4	14862939	14863112			inside intron	inside	25056	inside intron	-3322	2	7	inside transcription region	-	414081		ENSG00000248360.7	241546
chr4	15256262	15259096			inside intron	inside	168818	inside intron	4300	2	6	inside transcription region	-	422989		ENSG00000249252.6	244093
chr4	15656068	15656310			inside intron	inside	25309	inside intron	-11359	2	3	5' UTR	-	40770		ENSG00000118564.15	54341
chr4	15703539	15703649			inside intron	inside	21783	inside intron	1865	4	4	inside transcription region	+	23809		ENSG00000288606.1	315314
chr4	15792287	15793149			inside intron	inside	77136	inside intron	-20864	2	2	inside transcription region	-	99050		ENSG00000304423.1	370694
chr4	16228382	16228550			overlaps exon upstream	inside	1154	overlaps exon upstream	0	2	2	inside transcription region	+	1523		ENSG00000263327.7	278192
chr4	17483973	17484196			inside intron	inside	27893	inside intron	2982	6	7	3'UTR	-	51828		ENSG00000151552.13	99390
chr4	17636392	17636632			overlaps exon downstream	inside	144989	overlaps exon downstream	0	15	18	inside transcription region	-	152315		ENSG00000047662.5	7640
chr4	17641907	17642554			covers exon(s)	inside	139067	covers exon(s)	0	13	18	inside transcription region	-	152315		ENSG00000047662.5	7640
chr4	18461704	18463857			inside intron	inside	43042	inside intron	24999	2	9	inside transcription region	+	470000		ENSG00000286046.2	306706
chr4	19519056	19520840			inside intron	inside	63620	inside intron	12707	2	4	inside transcription region	+	454256		ENSG00000248515.3	242001
chr4	20128065	20131728			downstream	downstream	123458				4		+	53212		ENSG00000306609.1	376599
chr4	20255394	20255692			inside intron	inside	474	inside intron	-318	1	7	inside transcription region	+	231295		ENSG00000145147.20	92015
chr4	21781103	21782764			inside intron	inside	72951	inside intron	-18070	2	3	inside transcription region	-	125865		ENSG00000185774.17	151196
chr4	21834199	21835668			inside intron	inside	20047	inside intron	20001	1	3	inside transcription region	-	125865		ENSG00000185774.17	151196
chr4	22631294	22632382			inside intron	inside	10615	inside intron	-10487	1	3	inside transcription region	+	65343		ENSG00000301713.1	362405
chr4	23610719	23612635			inside intron	inside	49796	inside intron	-49679	1	2	inside transcription region	+	207729		ENSG00000250137.1	247342
chr4	23620699	23622647			inside intron	inside	59776	inside intron	-59659	1	2	inside transcription region	+	207729		ENSG00000250137.1	247342
chr4	24351279	24352308			downstream	downstream	29825				2		+	6714		ENSG00000289902.2	320568
chr4	24799560	24799812			inside exon	inside	3987	inside exon	0	2	2	inside transcription region	+	5269		ENSG00000109610.6	42453
chr4	24816940	24817187			inside intron	inside	3010	inside intron	2671	1	2	inside transcription region	-	11525		ENSG00000181982.20	144867
chr4	25088184	25088503			upstream	upstream	10985				4		-	18797		ENSG00000300816.1	360177
chr4	25089043	25089375			upstream	upstream	11844				4		-	18797		ENSG00000300816.1	360177
chr4	25159152	25159758			inside exon	inside	510	inside exon	0	1	4	inside transcription region	-	6069		ENSG00000109618.13	42467
chr4	25161422	25161724			inside intron	inside	750	inside intron	-668	1	2	inside transcription region	+	40768		ENSG00000281501.1	300594
chr4	25313704	25313843			inside intron	inside	909	inside intron	202	2	9	inside transcription region	+	53320		ENSG00000168228.16	124788
chr4	25954427	25954867			downstream	downstream	40118				2		+	15504		ENSG00000250317.9	247827
chr4	26022383	26022959			downstream	downstream	40562				3		-	10103		ENSG00000299902.1	357632
chr4	26028689	26029399			downstream	downstream	34122				3		-	10103		ENSG00000299902.1	357632
chr4	26802751	26803111			downstream	downstream	14833				2		+	2285		ENSG00000301508.1	361842
chr4	26803454	26803675			downstream	downstream	15536				2		+	2285		ENSG00000301508.1	361842
chr4	28537426	28539654			inside intron	inside	70307	inside intron	12720	3	3	inside transcription region	+	85400		ENSG00000250064.2	247075
chr4	30278052	30278710			downstream	downstream	333710				5		-	112443		ENSG00000304626.1	371231
chr4	31001940	31002601			inside intron	inside	277413	inside intron	-51724	3	4	3'UTR	+	418427		ENSG00000169851.16	127970
chr4	31436206	31437963			downstream	downstream	42495				2		+	5769		ENSG00000298819.1	354917
chr4	32198612	32200100			inside intron	inside	201230	inside intron	24923	3	6	inside transcription region	+	235390		ENSG00000251129.4	250208
chr4	32223659	32224383			inside intron	inside	226277	inside intron	640	3	6	inside transcription region	+	235390		ENSG00000251129.4	250208
chr4	32241243	32244580			downstream	downstream	13860				4		+	5882		ENSG00000251129.4	250211
