chr	start	end	name	annotation	description	region	distance	subregion	insideDistance	exonnumber	nexons	UTR	strand	geneL	codingL	Geneid	subjectHits
chr5	197098	197568			inside exon	inside	20585	inside exon	0	3	3	3'UTR	-	21285		ENSG00000164366.4	116257
chr5	209771	210691			inside intron	inside	6527	inside intron	-3812	2	2	inside transcription region	-	11345		ENSG00000164366.4	116258
chr5	241169	242455			inside intron	inside	22871	inside intron	-692	10	24	3'UTR	+	96657		ENSG00000286001.1	306551
chr5	264935	265953			inside intron	inside	46637	inside intron	-549	16	24	3'UTR	+	96657		ENSG00000286001.1	306551
chr5	270650	270939			covers exon(s)	inside	52352	covers exon(s)	0	17	24	3'UTR	+	96657		ENSG00000286001.1	306551
chr5	322524	322786			inside intron	inside	18340	inside intron	-18302	1	9	inside transcription region	+	130709		ENSG00000288622.1	315328
chr5	344481	344901			inside intron	inside	40297	inside intron	-516	2	9	inside transcription region	+	130709		ENSG00000288622.1	315328
chr5	346080	346250			inside intron	inside	41896	inside intron	-2115	2	9	inside transcription region	+	130709		ENSG00000288622.1	315328
chr5	415562	415937			inside intron	inside	111378	inside intron	-2128	3	9	inside transcription region	+	130709		ENSG00000288622.1	315328
chr5	475303	476359			overlaps two exons	inside	19	overlaps two exons	0	1	2	inside transcription region	+	1206		ENSG00000225138.8	186189
chr5	525245	526215			inside intron	inside	540	inside intron	196	2	2	inside transcription region	+	1889		ENSG00000250385.2	248223
chr5	565730	566295			downstream	downstream	45908				4		-	40639		ENSG00000249650.2	245326
chr5	680239	680746			inside intron	inside	12606	inside intron	-2174	2	4	5' UTR	-	33490		ENSG00000171368.12	130286
chr5	749638	749958			covers exon(s)	inside	1276	covers exon(s)	0	2	2	inside transcription region	-	3884		ENSG00000206077.14	171367
chr5	772345	773485			inside intron	inside	11244	inside intron	-3414	3	5	5' UTR	-	17894		ENSG00000206077.14	171371
chr5	903136	903246			inside intron	inside	9313	inside intron	-266	4	4	inside transcription region	-	9890		ENSG00000287600.2	312923
chr5	927237	927322			downstream	downstream	12678				4		+	4798		ENSG00000071539.14	13986
chr5	990383	990719			overlaps exon upstream	inside	13254	overlaps exon upstream	0	3	3	inside transcription region	-	14278		ENSG00000215246.7	177432
chr5	1004005	1004317			inside exon	inside	224	inside exon	0	1	1	inside transcription region	-	1275		ENSG00000215246.7	177435
chr5	1191012	1192761			inside intron	inside	985	inside intron	899	1	2	inside transcription region	-	8214		ENSG00000302790.1	365141
chr5	1245673	1246536			overlaps 3'	overlaps 3'	20292	covers exon(s)	0	12	12	overlaps 3'UTR	+	20808		ENSG00000164363.10	116255
chr5	1593887	1595024			inside intron	inside	38923	inside intron	-602	7	8	inside transcription region	-	44629		ENSG00000291079.2	330608
chr5	1634420	1634979			promoter	promoter	384				7		-	35116		ENSG00000291079.2	330654
chr5	1641253	1641532			inside exon	inside	115	inside exon	0	1	2	inside transcription region	-	2018		ENSG00000288549.2	315144
chr5	1709607	1710179			inside intron	inside	15205	inside intron	-4037	4	4	inside transcription region	-	21197		ENSG00000303091.1	365775
chr5	1724935	1725708			covers exon(s)	inside	190	covers exon(s)	0	1	4	inside transcription region	-	3275		ENSG00000303091.1	365777
chr5	1827984	1828322			upstream	upstream	3563				2		+	4412		ENSG00000302871.1	365308
chr5	1849790	1849909			promoter	promoter	1041				3		+	17141		ENSG00000249966.2	246810
chr5	1856438	1857448			inside intron	inside	19290	inside intron	-141	2	2	inside transcription region	-	20763		ENSG00000250417.2	248317
chr5	1867479	1868114			inside intron	inside	8624	inside intron	8044	1	2	inside transcription region	-	20763		ENSG00000250417.2	248317
chr5	1930336	1930554			inside intron	inside	2459	inside intron	-2380	1	3	inside transcription region	+	21974		ENSG00000248994.3	243479
chr5	1973285	1974291			inside intron	inside	24182	inside intron	6091	2	2	inside transcription region	+	31534		ENSG00000248994.3	243510
chr5	2008074	2008481			inside exon	inside	191	inside exon	0	1	2	inside transcription region	+	58963		ENSG00000248994.3	243513
chr5	2098297	2099471			inside intron	inside	26920	inside intron	-504	3	7	inside transcription region	+	47937		ENSG00000248994.3	243518
chr5	2208189	2209331			downstream	downstream	23479				1		+	110		ENSG00000201026.1	165542
chr5	2338411	2338762			upstream	upstream	3346				5		-	35360		ENSG00000304180.1	369534
chr5	2776645	2777196			downstream	downstream	11353				1		-	1098		ENSG00000249541.1	245046
chr5	2842834	2843180			inside intron	inside	2518	inside intron	-2117	1	3	inside transcription region	+	11469		ENSG00000307167.1	378269
chr5	3181761	3182480			close to 3'	close to 3'	2342				2		+	2070		ENSG00000249808.5	245833
chr5	3186907	3187440			downstream	downstream	7488				2		+	2070		ENSG00000249808.5	245833
chr5	3226305	3226663			downstream	downstream	46886				2		+	2070		ENSG00000249808.5	245833
chr5	3597695	3598480			covers exon(s)	inside	1708	covers exon(s)	0	1	2	inside transcription region	-	3977		ENSG00000259603.1	271185
chr5	3605283	3605516			downstream	downstream	9451				4		+	5571		ENSG00000170549.4	129116
chr5	3730125	3730587			upstream	upstream	20235				5		-	15372		ENSG00000296494.1	349209
chr5	3734947	3735314			upstream	upstream	25057				5		-	15372		ENSG00000296494.1	349209
chr5	3787530	3787837			overlaps exon upstream	inside	8571	overlaps exon upstream	0	4	4	inside transcription region	+	9098		ENSG00000288978.4	316801
chr5	4002070	4003570			downstream	downstream	8814				2		-	4596		ENSG00000296168.1	348410
chr5	4015496	4015742			promoter	promoter	1847				2		-	941		ENSG00000248962.1	243402
chr5	4324506	4326063			downstream	downstream	289805				5		-	192357		ENSG00000248973.4	243417
chr5	4478273	4478968			inside intron	inside	387253	inside intron	2723	5	6	inside transcription region	-	414291		ENSG00000248973.4	243418
chr5	4512014	4512257			inside intron	inside	103335	inside intron	10007	2	4	inside transcription region	-	135004		ENSG00000248973.4	243419
chr5	4942388	4942505			downstream	downstream	91743				5		-	66592		ENSG00000251426.2	251604
chr5	5300160	5301622			inside intron	inside	159692	inside intron	1645	19	20	inside transcription region	+	163339		ENSG00000145536.15	92605
chr5	5304480	5304880			inside intron	inside	164150	inside intron	-713	20	23	inside transcription region	+	179974		ENSG00000145536.15	92604
chr5	5421239	5421481			overlaps exon downstream	inside	885	overlaps exon downstream	0	1	2	inside transcription region	-	3287		ENSG00000286753.4	309462
chr5	5616471	5616766			inside intron	inside	2441	inside intron	-2010	2	5	inside transcription region	-	35030		ENSG00000303660.1	367465
chr5	5887409	5887752			downstream	downstream	45262				3		-	1005		ENSG00000296544.1	349335
chr5	6026110	6027515			promoter	promoter	2224				2		+	1106		ENSG00000259861.2	271970
chr5	6450385	6451082			inside intron	inside	1526	inside intron	-1137	1	2	inside transcription region	+	47864		ENSG00000215218.4	177281
chr5	6582770	6582888			overlaps exon downstream	inside	4	overlaps exon downstream	0	1	3	inside transcription region	+	9807		ENSG00000250056.9	247046
chr5	6715343	6715507			inside intron	inside	554	inside intron	-400	1	13	5' UTR	+	40241		ENSG00000112941.14	46914
chr5	7397643	7398924			inside intron	inside	1505	inside intron	-1136	1	25	inside transcription region	+	433943		ENSG00000078295.17	17437
chr5	8456366	8458396			inside intron	inside	5623	inside intron	1536	2	2	inside transcription region	+	9344		ENSG00000247516.9	239739
chr5	8778443	8779206			inside intron	inside	61575	inside intron	-20192	3	3	inside transcription region	-	82812		ENSG00000303606.1	367340
chr5	8973865	8975455			downstream	downstream	5204				1		-	255		ENSG00000279635.1	298946
chr5	9328203	9329106			inside intron	inside	50917	inside intron	8606	2	5	inside transcription region	-	142304		ENSG00000112902.12	46897
chr5	9381985	9382124			inside intron	inside	18710	inside intron	8812	3	4	inside transcription region	+	59206		ENSG00000248537.1	242048
chr5	9543068	9543724			inside intron	inside	2351	inside intron	1859	1	25	5' UTR	-	505431		ENSG00000112902.12	46894
chr5	9546736	9547057			overlaps exon downstream	inside	49	overlaps exon downstream	0	1	3	inside transcription region	+	3611		ENSG00000250786.5	249263
chr5	10138594	10138804			close to 3'	close to 3'	1456				2		+	1227		ENSG00000249807.1	245830
chr5	10421542	10423019			inside intron	inside	11389	inside intron	715	6	6	inside transcription region	+	13682		ENSG00000145495.17	92582
chr5	10534594	10534856			inside intron	inside	92708	inside intron	7128	4	6	inside transcription region	+	117830		ENSG00000145491.13	92563
chr5	10638441	10638831			inside intron	inside	74111	inside intron	-272	4	5	3'UTR	+	85294		ENSG00000164236.12	115940
chr5	10649256	10650308			overlaps exon upstream	inside	85186	overlaps exon upstream	0	4	4	overlaps 3'UTR	+	93746		ENSG00000164236.12	115939
chr5	11383792	11384530			inside intron	inside	518662	inside intron	-18901	6	6	inside transcription region	-	538335		ENSG00000169862.21	128007
chr5	11588859	11589592			inside intron	inside	314387	inside intron	-23802	3	4	inside transcription region	-	395608		ENSG00000169862.21	128011
chr5	11853791	11854408			inside intron	inside	49571	inside intron	49408	1	4	inside transcription region	-	395608		ENSG00000169862.21	128011
chr5	11901683	11902439			inside intron	inside	1540	inside intron	1377	1	4	inside transcription region	-	395608		ENSG00000169862.21	128011
chr5	14145793	14145899			inside intron	inside	973	inside intron	-771	1	17	5' UTR	+	222159		ENSG00000038382.23	6698
chr5	14665952	14666172			inside intron	inside	1126	inside intron	-974	1	5	inside transcription region	+	29981		ENSG00000154124.7	102028
chr5	15824156	15824442			inside intron	inside	322718	inside intron	103447	3	4	5' UTR	+	435781		ENSG00000183580.10	147499
chr5	16615547	16615934			inside exon	inside	1067	inside exon	0	2	2	inside transcription region	-	1521		ENSG00000154153.15	102107
chr5	16654734	16656328			inside intron	inside	38576	inside intron	22505	2	3	inside transcription region	+	65747		ENSG00000246214.4	238511
chr5	16934172	16934307			inside intron	inside	1952	inside intron	1480	1	4	inside transcription region	-	121742		ENSG00000145555.15	92622
chr5	17219651	17219867			inside intron	inside	2020	inside intron	-1840	1	2	5' UTR	+	59203		ENSG00000176788.9	138714
chr5	17390406	17390474			downstream	downstream	74496				3		+	71689		ENSG00000302913.1	365387
chr5	18394026	18395206			downstream	downstream	4004				1		-	471		ENSG00000300125.1	358483
chr5	18672690	18673180			covers exon(s)	inside	1221	covers exon(s)	0	2	4	inside transcription region	-	15975		ENSG00000293723.1	342100
chr5	18680635	18682368			inside intron	inside	15514	inside intron	-5763	2	2	inside transcription region	-	23170		ENSG00000299222.1	355911
chr5	18920130	18921692			downstream	downstream	11264				1		+	677		ENSG00000249285.1	244170
chr5	21459087	21459220			inside intron	inside	117242	inside intron	457	2	12	inside transcription region	+	168697		ENSG00000291102.2	331518
chr5	21895371	21896695			inside intron	inside	316074	inside intron	-40580	4	12	inside transcription region	-	461032		ENSG00000154162.15	102112
chr5	23046026	23046789			downstream	downstream	32978				2		+	1479		ENSG00000249404.1	244686
chr5	23506974	23507547			inside intron	inside	63388	inside intron	2372	4	11	inside transcription region	+	82912		ENSG00000164256.11	115998
chr5	23984494	23984779			inside intron	inside	33134	inside intron	-6571	3	4	inside transcription region	+	226913		ENSG00000248874.6	243192
chr5	24121044	24121663			inside intron	inside	169684	inside intron	56173	4	4	inside transcription region	+	226913		ENSG00000248874.6	243192
chr5	24445618	24445843			downstream	downstream	3772				1		-	264		ENSG00000277455.1	296323
chr5	28599686	28600028			inside intron	inside	37804	inside intron	-13483	3	3	inside transcription region	-	51874		ENSG00000250453.3	248404
chr5	28927269	28928684			inside intron	inside	117938	inside intron	-117120	1	2	inside transcription region	+	354051		ENSG00000259786.8	271791
chr5	29457338	29457485			downstream	downstream	27809				3		-	11581		ENSG00000309123.1	382912
chr5	29461344	29462510			downstream	downstream	22784				3		-	11581		ENSG00000309123.1	382912
chr5	29633847	29635369			upstream	upstream	7499				2		+	2162		ENSG00000299189.1	355813
chr5	31195138	31195584			inside intron	inside	49347	inside intron	-15999	2	3	inside transcription region	-	69123		ENSG00000289601.2	319554
chr5	31696628	31697331			inside intron	inside	3741	inside intron	-3653	1	3	inside transcription region	+	151088		ENSG00000133401.16	72408
chr5	31733620	31733758			inside intron	inside	21581	inside intron	-21528	1	3	5' UTR	+	87250		ENSG00000133401.16	72409
chr5	31754814	31755242			inside intron	inside	42775	inside intron	32394	2	3	5' UTR	+	87250		ENSG00000133401.16	72409
chr5	31775056	31775751			inside intron	inside	63017	inside intron	11885	2	3	5' UTR	+	87250		ENSG00000133401.16	72409
chr5	32843086	32843476			inside intron	inside	10063	inside intron	6677	2	4	inside transcription region	+	57905		ENSG00000309532.1	383900
chr5	33299765	33300466			inside intron	inside	70299	inside intron	8828	3	3	inside transcription region	+	80030		ENSG00000251443.4	251727
chr5	33439253	33439961			inside intron	inside	673	inside intron	243	1	2	inside transcription region	-	16731		ENSG00000249572.4	245088
chr5	33667708	33668779			inside intron	inside	171533	inside intron	-5667	5	18	inside transcription region	-	263349		ENSG00000151388.11	99162
chr5	33937100	33939961			overlaps 3'	overlaps 3'	714	overlaps exon downstream	0	1	1	overlaps 3'UTR	+	2532		ENSG00000182631.7	146029
chr5	33997118	33997472			inside exon	inside	10612	inside exon	0	5	5	overlaps 3'UTR	-	11077		ENSG00000289791.1	319913
chr5	34425891	34429620			inside intron	inside	41499	inside intron	-10496	2	4	inside transcription region	+	92797		ENSG00000304753.1	371697
chr5	34434227	34434765			inside intron	inside	49835	inside intron	-18832	2	4	inside transcription region	+	92797		ENSG00000304753.1	371697
chr5	35228588	35229295			inside intron	inside	1182	inside intron	972	1	5	5' UTR	-	144169		ENSG00000113494.17	47567
chr5	36239063	36240423			inside intron	inside	1683	inside intron	1539	1	6	5' UTR	-	24312		ENSG00000152620.13	100577
chr5	36689616	36689816			inside intron	inside	35378	inside intron	723	2	3	inside transcription region	-	58980		ENSG00000250155.4	247363
chr5	36693698	36694135			inside intron	inside	31059	inside intron	-3050	2	3	inside transcription region	-	58980		ENSG00000250155.4	247363
