chr	start	end	name	annotation	description	region	distance	subregion	insideDistance	exonnumber	nexons	UTR	strand	geneL	codingL	Geneid	subjectHits
chr2	60297801	60298348			upstream	upstream	8111				3		+	3426		ENSG00000299302.1	356101
chr2	60422973	60423348			inside intron	inside	16475	inside intron	10104	3	5	inside transcription region	-	36209		ENSG00000228590.5	198420
chr2	60549008	60549167			inside intron	inside	746	inside intron	607	1	2	inside transcription region	-	3995		ENSG00000119866.22	55646
chr2	60674690	60675144			downstream	downstream	63734				2		-	56216		ENSG00000297680.1	352129
chr2	60882882	60883593			inside intron	inside	1240	inside intron	-1031	1	7	inside transcription region	+	41389		ENSG00000162924.16	112243
chr2	61145509	61145702			inside intron	inside	29722	inside intron	-11232	5	8	inside transcription region	+	49038		ENSG00000274769.1	293862
chr2	61442192	61442863			inside intron	inside	27827	inside intron	-21358	2	13	inside transcription region	-	122418		ENSG00000115464.15	50431
chr2	61853014	61853201			inside intron	inside	863	inside intron	657	1	5	inside transcription region	-	18007		ENSG00000170264.13	128609
chr2	61855329	61855596			inside intron	inside	1117	inside intron	571	2	2	inside transcription region	+	3383		ENSG00000286360.2	307850
chr2	63060044	63060287			promoter	promoter	1247				2		-	1765		ENSG00000303305.1	366476
chr2	63843185	63844009			inside intron	inside	744	inside intron	-713	1	7	5' UTR	+	43280		ENSG00000169764.16	127891
chr2	63986504	63986713			inside intron	inside	32715	inside intron	-2484	2	23	5' UTR	-	127278		ENSG00000143952.20	90332
chr2	64203683	64204453			overlaps exon downstream	inside	40	overlaps exon downstream	0	1	5	inside transcription region	-	18103		ENSG00000230923.2	205223
chr2	64818913	64819746			inside intron	inside	45035	inside intron	-5067	6	6	inside transcription region	-	51051		ENSG00000234572.2	216961
chr2	64860247	64860442			overlaps exon downstream	inside	236	overlaps exon downstream	0	1	2	inside transcription region	+	1037		ENSG00000300610.1	359709
chr2	65573257	65573669			inside intron	inside	14302	inside intron	-10808	2	3	inside transcription region	+	69481		ENSG00000204929.14	169705
chr2	66183291	66184302			inside intron	inside	50327	inside intron	7374	3	3	inside transcription region	+	58851		ENSG00000204929.14	169741
chr2	66427383	66428139			inside intron	inside	3853	inside intron	-220	2	2	inside transcription region	-	4900		ENSG00000226819.2	191921
chr2	66432036	66432305			inside exon	inside	115	inside exon	0	1	2	inside transcription region	-	1051		ENSG00000226819.2	191922
chr2	66436768	66441750			covers exon(s)	inside	1210	covers exon(s)	0	5	11	inside transcription region	+	136896		ENSG00000143995.20	90372
chr2	66446638	66447222			inside intron	inside	1445	inside intron	-1341	1	6	inside transcription region	+	122307		ENSG00000143995.20	90381
chr2	67712561	67713363			upstream	upstream	28484				2		-	118473		ENSG00000235495.2	219962
chr2	68653544	68653910			inside intron	inside	66690	inside intron	969	6	6	inside transcription region	+	69008		ENSG00000169621.11	127538
chr2	68656397	68656839			inside exon	inside	12818	inside exon	0	3	3	3'UTR	+	14672		ENSG00000169618.7	127533
chr2	69624841	69625561			inside intron	inside	18156	inside intron	17316	2	4	inside transcription region	-	99478		ENSG00000115977.21	51336
chr2	69742633	69742809			inside intron	inside	499	inside intron	-457	1	13	5' UTR	+	84978		ENSG00000196975.16	159231
chr2	69894922	69895159			overlaps exon upstream	inside	958	overlaps exon upstream	0	2	7	inside transcription region	+	10707		ENSG00000124380.11	60507
chr2	69948521	69949161			upstream	upstream	2959				2		-	2256		ENSG00000305831.1	374254
chr2	70084582	70085869			covers exon(s)	inside	351	covers exon(s)	0	2	4	inside transcription region	-	30028		ENSG00000293616.2	341734
chr2	70108592	70109145			inside intron	inside	33578	inside intron	-13532	2	4	inside transcription region	-	48826		ENSG00000231327.4	206713
chr2	70132407	70133078			overlaps exon upstream	inside	9668	overlaps exon upstream	0	2	2	inside transcription region	-	11013		ENSG00000231327.4	206723
chr2	70249505	70249761			promoter	promoter	845				12		-	39216		ENSG00000116001.17	51361
chr2	70823030	70825699			promoter	promoter	2431				7		-	11956		ENSG00000152672.8	100605
chr2	70965577	70965661			inside intron	inside	29088	inside intron	-17201	3	4	inside transcription region	-	47209		ENSG00000258881.6	268894
chr2	71227782	71227979			promoter	promoter	679				4		-	44365		ENSG00000124374.9	60504
chr2	71278477	71278870			inside intron	inside	1832	inside intron	-1722	1	6	5' UTR	+	88968		ENSG00000075292.20	15822
chr2	71852119	71852445			upstream	upstream	8599				2		-	14769		ENSG00000308700.1	381993
chr2	73156911	73157118			promoter	promoter	190				2		-	67779		ENSG00000135631.17	76413
chr2	73418348	73418522			inside intron	inside	32351	inside intron	600	2	2	inside transcription region	+	36704		ENSG00000116127.20	51558
chr2	73737783	73737959			promoter	promoter	383				6		-	7510		ENSG00000144034.16	90437
chr2	73828206	73828396			inside intron	inside	28561	inside intron	-3985	4	4	inside transcription region	-	32965		ENSG00000293671.1	341891
chr2	74032809	74033324			inside intron	inside	30096	inside intron	-29642	2	10	5' UTR	+	99463		ENSG00000187605.17	153987
chr2	74130384	74130792			inside intron	inside	6419	inside intron	4448	2	2	inside transcription region	+	11675		ENSG00000217702.4	178722
chr2	74200030	74200174			inside intron	inside	1401	inside intron	-1287	1	2	inside transcription region	+	7444		ENSG00000065911.13	11558
chr2	74284431	74285150			inside intron	inside	78227	inside intron	622	13	39	3'UTR	-	151773		ENSG00000264324.1	279217
chr2	74414533	74414791			inside exon	inside	2926	inside exon	0	4	4	inside transcription region	-	3539		ENSG00000284308.2	303141
chr2	74415599	74416100			inside exon	inside	195	inside exon	0	1	1	inside transcription region	+	1379		ENSG00000286623.2	308906
chr2	74511416	74512097			promoter	promoter	1366				4		+	2198		ENSG00000115297.11	49900
chr2	74548411	74548522			inside intron	inside	4125	inside intron	846	3	4	inside transcription region	-	12854		ENSG00000115318.12	49958
chr2	74702068	74703209			inside intron	inside	12698	inside intron	-369	2	2	inside transcription region	-	14457		ENSG00000297014.1	350531
chr2	74907765	74909303			inside intron	inside	49625	inside intron	-22119	2	2	inside transcription region	-	73595		ENSG00000309281.1	383317
chr2	74919586	74919654			inside intron	inside	39274	inside intron	-33940	2	2	inside transcription region	-	73595		ENSG00000309281.1	383317
chr2	74920317	74920581			inside intron	inside	38347	inside intron	-34671	2	2	inside transcription region	-	73595		ENSG00000309281.1	383317
chr2	76726286	76727773			downstream	downstream	794603				4		-	774691		ENSG00000176204.14	138083
chr2	77736816	77737539			inside intron	inside	86842	inside intron	3981	3	4	inside transcription region	-	171968		ENSG00000227088.3	193077
chr2	77746927	77748037			inside intron	inside	76339	inside intron	-3104	2	4	inside transcription region	-	83102		ENSG00000227088.3	193078
chr2	77859928	77860308			inside intron	inside	165118	inside intron	14671	4	5	inside transcription region	-	185848		ENSG00000227088.3	193079
chr2	77971778	77972959			inside intron	inside	52465	inside intron	-20244	4	4	inside transcription region	-	74656		ENSG00000227088.3	193080
chr2	79511763	79511942			inside intron	inside	1760	inside intron	1571	1	4	inside transcription region	-	20771		ENSG00000229385.2	200950
chr2	79771252	79772270			inside intron	inside	73406	inside intron	4715	3	3	inside transcription region	+	79255		ENSG00000066032.19	11601
chr2	79911075	79911476			inside intron	inside	397940	inside intron	-1277	7	17	inside transcription region	+	1135243		ENSG00000066032.19	11598
chr2	80083324	80084811			inside intron	inside	570189	inside intron	-173526	7	17	inside transcription region	+	1135243		ENSG00000066032.19	11598
chr2	83035863	83035915			downstream	downstream	36328				3		-	11150		ENSG00000302192.1	363661
chr2	83976175	83976556			upstream	upstream	24552				2		-	68254		ENSG00000309365.1	383493
chr2	84212178	84216004			upstream	upstream	28424				2		+	5103		ENSG00000294064.1	343029
chr2	84515744	84515886			promoter	promoter	569				11		+	68399		ENSG00000115423.19	50361
chr2	84517557	84518022			overlaps exon upstream	inside	1020	overlaps exon upstream	0	2	4	inside transcription region	+	27792		ENSG00000115423.19	50363
chr2	85285483	85285714			inside intron	inside	71860	inside intron	-1904	5	6	inside transcription region	+	88871		ENSG00000152284.5	100215
chr2	85419128	85419211			inside exon	inside	383	inside exon	0	2	4	inside transcription region	+	3745		ENSG00000286011.2	306573
chr2	85811111	85811300			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	1	2	inside transcription region	-	2988		ENSG00000298902.1	355140
chr2	85890202	85890755			inside intron	inside	922	inside intron	-398	1	2	inside transcription region	+	15447		ENSG00000232504.6	210486
chr2	86196125	86196223			inside exon	inside	977	inside exon	0	1	1	inside transcription region	+	1496		ENSG00000273080.3	291732
chr2	86201898	86202159			inside intron	inside	2435	inside intron	-2364	1	5	inside transcription region	+	14275		ENSG00000132313.15	70635
chr2	87348702	87349209			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	1	2	inside transcription region	-	4266		ENSG00000287763.2	313660
chr2	87583416	87583951			inside intron	inside	127928	inside intron	22641	2	22	inside transcription region	+	311871		ENSG00000284879.1	304151
chr2	87824624	87825223			inside intron	inside	573	inside intron	434	1	23	inside transcription region	-	69836		ENSG00000185304.16	150241
chr2	87825958	87826007			promoter	promoter	162				23		-	69836		ENSG00000185304.16	150241
chr2	88003523	88003757			inside exon	inside	13023	inside exon	0	2	2	inside transcription region	-	14178		ENSG00000307645.1	379295
chr2	88169929	88170148			inside intron	inside	413	inside intron	323	1	3	inside transcription region	-	32800		ENSG00000288734.3	315642
chr2	88170841	88171085			inside intron	inside	412	inside intron	-384	1	8	5' UTR	+	16029		ENSG00000144115.18	90538
chr2	88284010	88284622			upstream	upstream	6736				2		+	17213		ENSG00000299410.1	356481
chr2	88881305	88881519			upstream	upstream	3878				2		+	756		ENSG00000211598.2	173182
chr2	89059888	89061016			upstream	upstream	13422				2		-	471		ENSG00000253497.1	255032
chr2	89585591	89585751			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	1	3	inside transcription region	-	5696		ENSG00000290846.2	326076
chr2	89767488	89770757			inside intron	inside	302	inside intron	-131	1	3	inside transcription region	+	76064		ENSG00000306248.1	375204
chr2	89814551	89815200			inside intron	inside	47365	inside intron	26984	2	3	inside transcription region	+	76064		ENSG00000306248.1	375204
chr2	89938969	89939258			close to 3'	close to 3'	2110				2		+	820		ENSG00000239571.1	229470
chr2	89940440	89940864			downstream	downstream	3581				2		+	820		ENSG00000239571.1	229470
chr2	89981945	89983302			upstream	upstream	2620				2		+	780		ENSG00000211623.2	173185
chr2	90237864	90238338			downstream	downstream	3052				2		+	558		ENSG00000228325.5	197264
chr2	90245037	90245397			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	1	2	inside transcription region	-	3905		ENSG00000299590.1	356919
chr2	90323140	90323324			upstream	upstream	7304				2		-	470		ENSG00000270999.1	288216
chr2	90324370	90324433			upstream	upstream	8534				2		-	470		ENSG00000270999.1	288216
chr2	91571255	91571888			overlaps 5'	overlaps 5'	0	covers exon(s)	0	1	2	inside transcription region	+	4641		ENSG00000261600.2	276043
chr2	91589184	91590214			inside intron	inside	69783	inside intron	-2030	4	4	inside transcription region	-	72978		ENSG00000291150.2	333390
chr2	91592176	91592772			inside intron	inside	67225	inside intron	-5022	4	4	inside transcription region	-	72978		ENSG00000291150.2	333390
chr2	91659986	91660132			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	1	3	inside transcription region	-	23356		ENSG00000291150.2	333403
chr2	91744616	91745550			covers exon(s)	inside	7890	covers exon(s)	0	3	6	inside transcription region	+	30713		ENSG00000223703.1	181746
chr2	91748496	91749801			inside intron	inside	3640	inside intron	2326	2	2	inside transcription region	+	7823		ENSG00000293925.1	342606
chr2	91840092	91840497			promoter	promoter	104				3		+	3201		ENSG00000214330.4	176066
chr2	91974655	91974879			downstream	downstream	12353				2		+	1465		ENSG00000294660.1	344469
chr2	92074551	92075036			upstream	upstream	39551				2		-	478		ENSG00000223816.5	182286
chr2	94207746	94207931			inside intron	inside	438	inside intron	378	1	6	inside transcription region	-	9242		ENSG00000291142.2	333181
chr2	94273909	94274173			downstream	downstream	61976				3		+	46448		ENSG00000296481.1	349180
chr2	94622346	94622725			inside intron	inside	44660	inside intron	-10387	3	3	inside transcription region	-	55940		ENSG00000294497.1	344040
chr2	94858324	94858866			inside intron	inside	790	inside intron	121	2	3	inside transcription region	+	11246		ENSG00000300018.1	357945
chr2	94871002	94872216			covers exon(s)	inside	75125	covers exon(s)	0	10	10	inside transcription region	-	78656		ENSG00000291024.2	328568
chr2	94874657	94874795			inside intron	inside	72546	inside intron	-1104	9	10	inside transcription region	-	78656		ENSG00000291024.2	328568
chr2	95525811	95526154			inside exon	inside	608	inside exon	0	1	1	inside transcription region	-	1889		ENSG00000272913.3	291348
chr2	95527489	95527538			inside intron	inside	508	inside intron	-255	1	3	inside transcription region	+	5275		ENSG00000291126.2	332098
chr2	95649392	95649526			inside intron	inside	8391	inside intron	-8167	1	2	inside transcription region	+	27723		ENSG00000235584.4	220230
chr2	95911728	95911901			inside intron	inside	33220	inside intron	342	24	43	3'UTR	-	87663		ENSG00000174501.15	135692
chr2	96322462	96322622			inside intron	inside	3483	inside intron	3107	1	2	inside transcription region	-	9358		ENSG00000307472.1	378917
chr2	96554163	96554369			downstream	downstream	16818				7		+	15293		ENSG00000196843.18	158993
chr2	96806309	96806552			inside intron	inside	17719	inside intron	2008	6	6	inside transcription region	+	20096		ENSG00000158158.12	106351
chr2	97697294	97697951			overlaps exon downstream	inside	37	overlaps exon downstream	0	1	3	inside transcription region	+	5792		ENSG00000228486.11	197852
chr2	97709753	97710125			upstream	upstream	3451				14		+	26284		ENSG00000115085.16	49462
chr2	97723899	97724708			overlaps exon downstream	inside	2	overlaps exon downstream	0	1	12	inside transcription region	+	15713		ENSG00000115085.16	49466
chr2	98793965	98794277			inside exon	inside	141948	inside exon	0	10	10	3'UTR	-	142379		ENSG00000196872.12	159013
chr2	99593828	99594164			inside exon	inside	511964	inside exon	0	15	25	inside transcription region	-	555007		ENSG00000144218.21	90639
chr2	100262709	100263066			downstream	downstream	54234				5		+	45707		ENSG00000232084.6	209517
chr2	100320352	100320717			inside intron	inside	1784	inside intron	697	1	12	inside transcription region	-	50626		ENSG00000170500.13	129042
